Gene ID	Control1	Control2	Control3	shRNA1	shRNA2	shRNA3	shRNA1_FC	shRNA2_FC	shRNA_3_FC																												
Copg1	57.0364	60.0197	57.86	57.877	56.7571	58.5259	57.1921	59.2804	57.2333																												
Copg2	22.6325	25.9302	25.0711	23.5055	24.0728	22.9095	23.1177	24.1764	23.9244																												
Coprs	11.4021	14.621	10.3761	12.7822	12.4398	12.5989	10.4206	12.6711	10.8779																												
Cops2	34.1921	35.0392	35.5738	32.9115	32.8209	34.0853	33.0225	33.0723	35.6108																												
Cops3	26.3491	31.2852	30.0737	28.2641	28.7731	31.9576	28.553	29.4417	30.7093																												
Cops4	27.5401	32.5363	32.079	28.867	30.9913	32.2275	28.8287	30.9356	31.899																												
Cops5	29.3626	33.9408	31.9309	29.1859	30.6103	31.5882	27.3317	31.4036	29.563																												
Cops6	64.1119	69.4988	72.4681	64.9287	66.3687	68.9243	65.4561	67.2928	68.6293																												
Cops7a	45.0016	50.5885	52.6669	46.0615	45.9596	45.9949	44.7384	48.469	46.419																												
Cops7b	6.0957	6.47618	6.04785	5.94092	5.76932	6.31889	5.36268	5.73942	6.23644																												
Cops8	35.2232	36.2358	37.3929	36.2773	34.5882	37.3727	35.6238	34.829	35.2374																												
Copz1	33.8932	34.9069	35.2259	34.2092	36.0309	36.4074	32.6249	32.6898	32.2406																												
Copz2	2.0079	3.38613	3.13083	3.38808	3.34064	2.23602	3.17016	1.89558	2.20001																												
Coq10a	7.53841	9.63545	8.2988	7.07278	7.57026	7.53673	7.17882	8.07271	7.98386																												
Coq10b	11.2563	10.8244	9.86359	9.39828	10.2484	10.7911	10.5298	12.3567	11.0605																												
Coq2	25.1733	28.1776	26.6618	22.9478	24.4567	24.6593	23.5219	24.4048	24.6774																												
Coq3	3.69158	5.6583	5.21871	4.6605	4.32763	5.04472	4.24974	4.81133	4.22767																												
Coq4	4.32862	5.16919	5.576	4.54213	4.64348	5.65722	4.23601	4.84754	4.61193																												
Coq5	15.5925	16.315	16.5018	14.6368	16.1275	16.8964	14.8313	16.2026	15.8361																												
Coq6	5.68799	6.13593	5.39639	5.35505	5.48612	5.26203	5.87028	5.68869	5.48825																												
Coq7	20.3624	23.2464	24.5584	20.6261	20.1295	21.007	20.3115	21.6324	18.6533																												
Coq9	21.2219	23.8175	20.8598	20.8312	20.6964	21.4284	20.3167	19.3853	19.9198																												
Corin	0.00928203	0.028737	0.0237398	0.0373953	0.0380429	0.043996	0.0174083	0.00812113	0.0104876																												
Coro1a	35.5197	37.8288	38.7385	41.4689	43.5583	43.5027	35.8429	42.1561	38.6861																												
Coro1b	20.5618	22.2247	22.1089	21.1024	23.076	22.6398	21.7702	24.9888	22.8659																												
Coro1c	24.0527	26.6396	24.3385	25.3271	23.7881	24.4884	23.8736	24.9972	24.0535																												
Coro2a	2.78717	3.39037	2.25036	3.10463	3.41786	3.12752	2.75099	3.50855	2.30401																												
Coro2b	41.3466	39.7559	43.3325	44.2854	38.6015	43.3519	39.8928	37.5905	38.7699																												
Coro6	6.3777	7.42914	5.45369	4.20042	3.5427	4.53767	4.37971	7.90953	5.37443																												
Coro7	12.6183	12.718	13.0821	13.3534	11.9675	12.3455	13.2669	14.2458	13.6809																												
Cort	7.54453	11.8603	12.5111	6.905	9.62034	9.43657	9.36041	13.8568	11.8265																												
Cotl1	52.5697	55.2811	53.2137	52.4828	55.0993	56.1182	53.5444	55.9295	52.3629																												
Cox10	6.86137	7.44161	8.09289	6.52948	6.10215	7.00086	6.57236	7.50013	6.41794																												
Cox11	5.86789	6.91441	6.32853	6.0897	6.04905	7.39575	6.3753	6.90045	6.96558																												
Cox14	44.125	45.5027	49.2238	43.2208	48.1242	49.4754	41.7102	44.8584	40.3412																												
Cox15	5.32748	4.97379	4.974	5.59349	5.36439	6.09104	5.34999	5.80542	4.82818																												
Cox16	4.36257	5.11706	4.38522	4.07474	5.16684	5.40775	4.10481	4.51841	4.29998																												
Cox17	95.1102	107.158	111.906	94.6182	104.112	108.16	97.0141	101.415	95.4306																												
Cox18	6.26048	5.3273	5.3922	4.89564	5.31905	5.97829	4.63838	5.0833	4.51771																												
Cox19	21.6008	19.1803	23.2354	22.4907	25.1501	24.413	23.1524	21.8582	23.5142																												
Cox20	21.7467	24.927	21.793	20.7627	24.9571	27.0937	25.3055	19.7312	21.0207																												
Cox4i1	466.665	549.649	545.579	463.252	515.03	534.713	446.589	502.186	445.269																												
Cox4i2	0.761832	1.09609	1.10035	1.70074	1.56332	1.16525	1.55734	1.06037	1.02913																												
Cox5a	134.943	146.531	148.37	122.145	123.996	120.423	122.655	138.697	128.064																												
Cox5b	88.9953	102.346	105.37	79.37	91.4566	92.4865	88.8216	92.3587	81.788																												
Cox6a1	304.332	354	366.656	303.897	328.243	344.437	298.042	339.058	309.251																												
Cox6a2	2.34586	4.99689	4.27913	4.06043	3.06726	3.06328	2.49903	4.30424	2.34598																												
Cox6b1	252.501	296.423	282.634	244.82	262.413	282.711	240.081	261.638	233.858																												
Cox6b2	2.44849	3.53571	3.96176	0.817201	1.28961	1.6949	1.15774	1.4488	0.997627																												
Cox6c	202.471	244.789	225.332	205.011	219.008	220.463	193.046	203.066	189.968																												
Cox7a1	5.00828	5.33582	2.94323	3.14142	4.66411	2.78242	3.38154	4.31301	4.62566																												
Cox7a2	119.66	139.611	138.345	116.992	131.237	128.317	117.823	127.953	117.515																												
Cox7a2l	88.8495	96.5025	104.626	93.1031	108.375	106.404	102.36	101.481	104.951																												
Cox7b	68.9878	75.3068	73.1557	61.4098	66.2255	71.9569	61.5232	67.512	65.0849																												
Cox7b2	0.456923	0.35138	0.387482	1.28048	0.844533	0.267741	0.211203	0.792448	0.769951																												
Cox7c	58.6114	61.0886	74.0466	56.0131	62.104	68.3129	58.1679	64.201	57.7717																												
Cox8a	322.382	410.31	426.836	350.326	367.44	378.565	348.787	367.998	349.663																												
Cox8b	0.442153	1.80562	3.54815	0.911574	0.3643	1.54053	2.42265	1.52283	0.741431																												
Cox8c	0	0	0	0	0	0	0	0	0																												
Cp	2.09036	1.68532	2.27261	2.87295	4.74808	2.7172	2.06018	2.92803	3.23574																												
Cpa1	0	0	0	0	0	0	0	0	0																												
Cpa2	0.329129	0.565131	0.280202	0.332506	0.179959	0.345668	0.478307	0.255368	0.288802																												
Cpa3	0	0	0	0	0	0	0.0307585	0.0574663	0																												
Cpa4	0.0222991	0	0	0.0899686	0.0182836	0.0263873	0	0.0194883	0.0755318																												
Cpa5	0	0	0	0	0	0	0	0	0																												
Cpa6	0.0256439	0	0.043688	0.0258755	0.0390753	0.0303344	0.0719799	0.04481	0																												
Cpb1	0.0637689	0.065716	0.0271512	0	0.0522959	0	0	0.0278425	0																												
Cpb2	0	0	0	0	0	0	0	0	0																												
Cpd	13.0477	13.0386	13.2437	13.0075	13.3362	13.6637	12.7223	12.4906	12.6547																												
Cpe	1017.3	1113.09	1207.34	1060.34	1118.79	1077.53	1012.09	1099.98	1118.02																												
Cpeb1	19.8871	15.5223	16.3949	19.8701	18.2835	17.3491	21.6144	18.535	19.0608																												
Cpeb2	9.16812	10.6618	9.57554	8.11181	8.76785	8.72891	8.91188	10.8221	10.1649																												
Cpeb3	10.8762	11.4925	11.486	10.7187	10.1029	10.4643	10.2829	11.7065	10.7326																												
Cpeb4	24.5847	22.3076	22.5261	27.3762	25.0225	24.2771	26.6323	23.7897	25.7823																												
Cped1	0.320569	0.422732	0.34922	0.367705	0.46715	0.242703	0.317328	0.342815	0.352152																												
Cphx1	0	0	0	0	0	0	0	0	0																												
Cphx1	0	0	0	0	0	0	0	0	0																												
Cphx1	0	0	0	0	0	0	0	0	0																												
Cphx2	0	0	0	0	0	0	0	0	0																												
Cphx2	0	0	0	0	0	0	0	0	0																												
Cphx2	0	0	0	0	0	0	0	0	0																												
Cplx1	170.873	228.14	180.889	164.838	155.195	173.21	152.933	205.012	164.102																												
Cplx2	305.379	238.642	255.404	382.225	324.759	379.428	352.715	269.603	265.987																												
Cplx3	0.861814	1.81039	1.04164	1.05815	1.25891	0.797873	0.616598	1.38391	0.690233																												
Cplx4	0	0	0	0	0	0	0	0.0697176	0.0300271																												
Cpm	2.0442	2.82738	1.87855	1.69168	1.7855	2.32328	1.79931	2.14787	1.88383																												
Cpn1	0	0.0268292	0.22168	0	0.0640199	0	0	0.022737	0.0293777																												
Cpn2	0	0	0	0	0	0	0	0	0.0323476																												
Cpne1	8.92433	10.094	8.80705	9.12109	9.95646	8.90069	9.07101	10.6758	10.0378																												
Cpne2	4.31042	4.34345	5.61031	5.48298	4.87958	4.96162	4.07327	4.42471	4.28693																												
Cpne3	3.60532	3.97493	3.58515	3.65385	4.5116	3.7172	3.41766	4.01586	3.64832																												
Cpne4	16.078	15.1551	8.65588	17.1853	13.8539	17.4139	15.0599	12.89	11.4307																												
Cpne5	2.53886	3.13775	4.11491	3.11329	3.68523	2.79423	3.41558	3.7049	3.90026																												
Cpne6	115.273	95.3299	121.719	133.019	119.451	122.344	125.673	101.805	112.767																												
Cpne7	20.4435	15.2496	35.0977	28.9603	30.4915	24.1334	18.4567	20.7901	22.5541																												
Cpne8	9.70949	11.3266	14.7438	8.45372	10.8282	8.87456	9.28765	11.0269	12.864																												
Cpne9	0.45222	0.59977	0.45422	1.04188	0.887131	0.937088	1.0289	0.480162	0.401313																												
Cpox	18.3657	17.0155	17.3691	18.0427	16.8549	20.436	17.6762	18.1909	17.446																												
Cpped1	11.4945	11.7171	11.5387	12.2857	11.835	12.2287	11.9552	11.2475	10.9392																												
Cpq	5.14874	6.37522	8.71084	6.94194	9.50877	6.31925	6.43953	7.40032	6.89921																												
Cps1	0.0312285	0.0886341	0.053251	0.0864822	0.0447957	0.0370109	0.0366128	0.061484	0.061753																												
Cpsf1	9.6154	9.0121	10.0022	10.9099	8.43345	9.17223	8.62096	8.5017	9.63282																												
Cpsf2	10.637	10.3363	10.52	11.3302	11.3549	12.3636	11.7796	11.1332	10.7064																												
Cpsf3	12.7492	15.0418	14.6062	13.0306	13.3438	13.8623	12.3877	13.7521	13.6018																												
Cpsf3l	9.4759	8.64662	9.64084	9.17905	7.86642	9.16448	9.40348	8.63474	7.99248																												
Cpsf4	6.49928	5.51752	5.3492	6.83594	5.66947	5.98078	6.18474	6.24634	6.55452																												
Cpsf4l	0.160977	0.0829025	0	0.0801154	0.132037	0	0.0375785	0.0305697	0.0453934																												
Cpsf6	20.8003	16.213	17.1321	17.7806	18.3938	16.9253	19.4629	18.2204	18.2027																												
Cpsf7	21.0468	19.4116	18.7182	20.1313	19.5063	19.8643	21.944	20.3063	20.4237																												
Cpt1a	5.78969	6.83712	7.8641	6.64308	7.19414	6.52183	5.11317	6.37606	6.35709																												
Cpt1b	0	0	0	0	0	0	0	0	0																												
Cpt1c	29.0654	27.8457	29.9712	29.1671	27.6858	27.4955	30.1942	29.4453	29.6723																												
Cpt2	1.58557	2.05406	2.07602	1.89123	1.72801	1.94552	1.15887	1.84245	1.92153																												
Cpvl	0	0.0329577	0.0544672	0	0	0	0.0597939	0	0																												
Cpxcr1	0	0	0	0	0	0	0	0	0																												
Cpxm1	1.21713	1.6802	1.70729	1.69916	1.58126	1.57381	1.12233	1.45691	1.35335																												
Cpxm2	0.202014	0.208433	0.408962	0.292593	0.258756	0.194428	0.224853	0.320263	0.213946																												
Cpz	0	0.108533	0.0179344	0.0212284	0.0172583	0	0.0394135	0.0367958	0																												
Cr1l	4.12922	4.781	5.03444	5.82341	5.70529	6.08718	5.79306	5.23738	5.10755																												
Cr2	0.0766955	0.0719643	0.0594487	0.0842483	0.0571501	0.0826409	0.0654032	0.0793195	0.094547																												
Crabp1	0.201214	0.344836	0.342068	0.249709	0.495389	0.315961	0.152218	0.525528	0.0922498																												
Crabp2	0.232023	0.895188	0.3453	0.352448	0.190379	0.273518	0.378224	0.303233	0.130727																												
Cradd	1.51116	1.64579	2.03985	1.98576	1.61329	1.38241	1.2	1.61883	1.51253																												
Cramp1l	5.17696	4.61079	4.57062	5.42549	4.71739	4.78598	5.20627	5.20248	5.1192																												
Crat	7.51317	7.96155	8.16155	6.46932	7.81331	7.21248	6.38858	7.60337	6.96213																												
Crb1	0.0557414	0.0191749	0.0633622	0.0561426	0.0913836	0.0880698	0.0871183	0.121924	0.0734781																												
Crb2	0	0	0	0	0	0	0	0	0																												
Crb3	0.128609	0.441481	0.218909	0.130019	0.0351645	0	0.080031	0.261797	0																												
Crbn	21.6842	22.3413	23.0853	19.8198	22.6059	20.9757	19.4161	22.6108	22.5013																												
Crcp	13.6396	14.0556	14.7117	14.6587	17.1516	16.6986	15.5426	14.8591	15.9228																												
Crct1	0	0	0	0	0	0	0	0	0.0873359																												
Creb1	9.41554	8.05003	8.21273	8.81063	9.05869	8.92802	9.43115	8.49383	8.7307																												
Creb3	20.0535	18.5782	20.4634	20.4878	21.2512	22.4998	19.4377	19.4782	18.3966																												
Creb3l1	1.84598	1.94514	2.29096	1.25449	1.59576	1.5912	1.65334	2.1047	1.85792																												
Creb3l2	3.33188	3.23051	3.58131	2.26523	2.97822	2.86873	3.0349	3.59293	2.66035																												
Creb3l3	0.099754	0.0411507	0.169995	0.0804729	0.196289	0.118072	0.130769	0.0697581	0.0901151																												
Creb3l4	0.0915581	0.0943617	0.0779716	0.123247	0.0500556	0.0721659	0.199751	0.133268	0.0688857																												
Creb5	0.561169	0.755779	0.956526	0.565604	0.600627	0.719903	0.481961	0.667921	0.545802																												
Crebbp	11.8336	10.4623	10.0073	11.2152	10.1602	9.28164	11.2529	10.4571	10.294																												
Crebl2	12.2375	11.1708	11.7793	11.2418	12.1505	11.7675	12.8136	12.4745	12.2513																												
Crebrf	6.92861	7.2294	6.7949	6.9583	7.89573	7.23376	7.1835	7.73789	7.56882																												
Crebzf	13.0279	11.216	10.1179	10.9054	9.86254	10.8827	11.5915	10.0192	11.6692																												
Creg1	10.4386	9.20743	10.2902	9.61447	11.1228	10.2348	10.4586	11.2345	9.57032																												
Creg2	34.9341	35.859	44.9251	38.1868	40.3884	38.3242	36.5164	36.2529	39.3697																												
Creld1	33.4142	26.803	29.3539	27.9769	29.8458	31.2134	29.6882	28.3711	27.5348																												
Creld2	22.8847	11.1878	13.5514	11.2902	17.3473	15.3185	15.8638	13.7713	12.5307																												
Crem	7.16689	8.10467	8.67318	7.56249	10.2962	7.73039	6.67132	7.93729	7.67726																												
Crh	1.13862	1.4379	1.59473	1.37296	1.50622	1.56227	1.47547	1.73124	1.65749																												
Crhbp	21.1955	27.6051	28.9699	17.4464	20.6324	21.1362	23.299	31.4191	29.3137																												
Crhr1	3.50936	3.67727	3.14949	3.51949	2.95373	2.93899	3.16426	3.03533	3.24638																												
Crhr2	0.181121	0.178373	0.432518	0.47661	0.241018	0.321634	0.407662	0.158348	0.214834																												
Crim1	29.9891	27.1999	34.7191	26.9336	31.3457	26.6676	29.1095	28.5063	33.4798																												
Crip1	3.85613	5.68207	7.31232	6.31497	8.49735	8.64343	6.66814	7.73415	4.15013																												
Crip2	30.3106	35.4504	35.1582	30.8455	32.0616	29.4155	27.537	30.5901	27.3691																												
Crip3	0.107832	0.154789	0.0917202	0.253578	0.452338	0.0635859	0.233706	0.140976	0.42538																												
Cript	31.4568	28.8306	29.7735	30.2843	32.4178	32.7324	29.9368	29.1761	30.8348																												
Crisp1	0	0	0	0	0.0277925	0	0	0	0																												
Crisp2	0	0	0	0	0	0	0	0	0																												
Crisp3	0	0	0.0295438	0	0	0	0	0	0																												
Crisp4	0	0	0	0	0	0	0	0	0																												
Crispld1	1.20758	1.31405	1.42247	1.32709	1.60184	1.2356	1.49236	1.10441	1.3643																												
Crispld2	0.232767	0.469472	0.279605	0.330398	0.364267	0.238179	0.337275	0.518337	0.334703																												
